crop_filename,source_image,x1,y1,x2,y2,confidence,bg_level,category,Notes
crop_0154_trinity-2_20250509T160658_Davenport_DSC01555_conf0.87.jpg,trinity-2_20250509T160658_Davenport_DSC01555.JPG,4797,3007,4830,3042,0.871,10bg,Od,Submerged kelp
crop_0155_trinity-2_20240820T160209_Seymour_DSC01693_conf0.61.jpg,trinity-2_20240820T160209_Seymour_DSC01693.JPG,3904,2578,4017,2627,0.610,10bg,B,
crop_0156_trinity-2_20250520T160528_Seacliff_DSC01501_conf0.67.jpg,trinity-2_20250520T160528_Seacliff_DSC01501.JPG,4844,1730,4876,1786,0.671,10bg,Oc,Pinniped?
crop_0157_trinity-2_20240703T153256_Seymour_DSC01251_conf0.63.jpg,trinity-2_20240703T153256_Seymour_DSC01251.JPG,398,4029,475,4155,0.629,10bg,Oc,Submerged
crop_0158_trinity-2_20231006T165315_DSC04526_conf0.61.jpg,trinity-2_20231006T165315_DSC04526.JPG,2790,5191,2814,5214,0.612,10bg,Od,
crop_0159_trinity-2_20240808T171312_Davenport_DSC01440_conf0.72.jpg,trinity-2_20240808T171312_Davenport_DSC01440.JPG,7587,1587,7610,1611,0.722,10bg,W,
crop_0160_trinity-2_20250509T160658_Davenport_DSC01853_conf0.89.jpg,trinity-2_20250509T160658_Davenport_DSC01853.JPG,3094,399,3152,436,0.892,10bg,B,And E
crop_0161_trinity-2_20241021T184730_MossLanding_DSC01704_conf0.62.jpg,trinity-2_20241021T184730_MossLanding_DSC01704.JPG,346,1497,383,1576,0.624,10bg,Oc,Pinniped
crop_0162_trinity-2_20240605T152806_NewBrighton_DSC00865_conf0.62.jpg,trinity-2_20240605T152806_NewBrighton_DSC00865.JPG,789,2258,813,2283,0.619,10bg,Od,
crop_0163_trinity-2_20231006T165315_DSC04560_conf0.88.jpg,trinity-2_20231006T165315_DSC04560.JPG,2680,3240,2716,3293,0.877,10bg,Kf,
crop_0164_trinity-2_20240424T162215_DSC09867_conf0.51.jpg,trinity-2_20240424T162215_DSC09867.JPG,5575,2665,5659,2888,0.510,10bg,Oc,Whale
crop_0165_trinity-2_20250116T191800_Davenport_DSC01679_conf0.50.jpg,trinity-2_20250116T191800_Davenport_DSC01679.JPG,4864,4635,5005,4799,0.504,10bg,F,
crop_0166_trinity-2_20240809T233952_NewBrighton_DSC01709_conf0.62.jpg,trinity-2_20240809T233952_NewBrighton_DSC01709.JPG,840,2902,932,2951,0.622,10bg,W,
crop_0167_trinity-2_20250521T004432_Seacliff_DSC01922_conf0.92.jpg,trinity-2_20250521T004432_Seacliff_DSC01922.JPG,7329,2192,7489,2268,0.916,10bg,B,
crop_0168_trinity-2_20240702T162557_Seacliff_DSC01327_conf0.56.jpg,trinity-2_20240702T162557_Seacliff_DSC01327.JPG,540,3270,627,3369,0.563,10bg,Kf,
crop_0169_trinity-2_20230901T183423_DSC04593_conf0.82.jpg,trinity-2_20230901T183423_DSC04593.JPG,2816,1923,2871,1948,0.819,10bg,B,
crop_0170_trinity-2_20241219T193922_Monterey_DSC01580_conf0.84.jpg,trinity-2_20241219T193922_Monterey_DSC01580.JPG,2586,3140,2630,3178,0.836,10bg,B,
crop_0171_trinity-2_20240809T233952_NewBrighton_DSC01358_conf0.55.jpg,trinity-2_20240809T233952_NewBrighton_DSC01358.JPG,7683,1395,7764,1481,0.547,10bg,W,
crop_0172_trinity-2_20231006T165315_DSC04560_conf0.86.jpg,trinity-2_20231006T165315_DSC04560.JPG,3275,1575,3341,1601,0.865,10bg,Oc,Jelly
crop_0173_trinity-2_20240820T233850_NewBrighton_DSC01706_conf0.66.jpg,trinity-2_20240820T233850_NewBrighton_DSC01706.JPG,1384,3114,1418,3175,0.664,10bg,H,Boat
crop_0174_trinity-2_20230504T162921_DSC01934_conf0.77.jpg,trinity-2_20230504T162921_DSC01934.JPG,3954,2558,4009,2789,0.766,10bg,Oc,Buoy
crop_0175_trinity-2_20240809T233952_NewBrighton_DSC01621_conf0.87.jpg,trinity-2_20240809T233952_NewBrighton_DSC01621.JPG,4058,146,4274,434,0.872,10bg,H,Boat
crop_0176_trinity-2_20240820T233850_NewBrighton_DSC01641_conf0.75.jpg,trinity-2_20240820T233850_NewBrighton_DSC01641.JPG,1,2768,123,2812,0.752,10bg,Kf,
crop_0177_trinity-2_20240809T233952_NewBrighton_DSC01621_conf0.63.jpg,trinity-2_20240809T233952_NewBrighton_DSC01621.JPG,1386,1150,1508,1229,0.625,10bg,H,Kayak
crop_0178_trinity-2_20250521T004432_Seacliff_DSC01922_conf0.62.jpg,trinity-2_20250521T004432_Seacliff_DSC01922.JPG,933,346,1071,397,0.619,10bg,W,
crop_0179_trinity-2_20250520T160528_Seacliff_DSC01501_conf0.51.jpg,trinity-2_20250520T160528_Seacliff_DSC01501.JPG,145,2914,433,3200,0.505,10bg,G,
crop_0180_trinity-2_20240809T233952_NewBrighton_DSC01358_conf0.50.jpg,trinity-2_20240809T233952_NewBrighton_DSC01358.JPG,6661,2895,6855,2977,0.503,10bg,E,
crop_0181_trinity-2_20230901T183423_DSC04444_conf0.62.jpg,trinity-2_20230901T183423_DSC04444.JPG,6954,1650,6984,1675,0.625,10bg,Od,
crop_0182_trinity-2_20250509T160658_Davenport_DSC01555_conf0.80.jpg,trinity-2_20250509T160658_Davenport_DSC01555.JPG,1976,3633,2018,3670,0.798,10bg,Od,
crop_0183_trinity-2_20240809T233952_NewBrighton_DSC01621_conf0.58.jpg,trinity-2_20240809T233952_NewBrighton_DSC01621.JPG,1047,1122,1196,1220,0.581,10bg,H,Kayak
crop_0184_trinity-2_20240618T152524_NewBrighton_DSC00858_conf0.78.jpg,trinity-2_20240618T152524_NewBrighton_DSC00858.JPG,6058,1897,6096,1941,0.784,10bg,Kf,
crop_0185_trinity-2_20241021T184730_MossLanding_DSC01887_conf0.67.jpg,trinity-2_20241021T184730_MossLanding_DSC01887.JPG,5191,2607,5287,2637,0.672,10bg,B,
crop_0186_trinity-2_20230901T183423_DSC04350_conf0.66.jpg,trinity-2_20230901T183423_DSC04350.JPG,4498,1158,4521,1233,0.664,10bg,B,
crop_0187_trinity-2_20241021T184730_MossLanding_DSC01704_conf0.57.jpg,trinity-2_20241021T184730_MossLanding_DSC01704.JPG,1160,438,1424,531,0.572,10bg,B,
crop_0188_trinity-2_20241219T193922_Monterey_DSC01624_conf0.67.jpg,trinity-2_20241219T193922_Monterey_DSC01624.JPG,7376,257,7406,300,0.667,10bg,B,
crop_0189_trinity-2_20240618T152524_NewBrighton_DSC00947_conf0.80.jpg,trinity-2_20240618T152524_NewBrighton_DSC00947.JPG,3239,2225,3310,2279,0.796,10bg,B,
crop_0190_trinity-2_20241021T184730_MossLanding_DSC01887_conf0.77.jpg,trinity-2_20241021T184730_MossLanding_DSC01887.JPG,5095,2768,5222,2814,0.767,10bg,B,
crop_0191_trinity-2_20250520T160528_Seacliff_DSC01651_conf0.70.jpg,trinity-2_20250520T160528_Seacliff_DSC01651.JPG,183,2342,211,2368,0.703,10bg,W,
crop_0192_trinity-2_20240808T171312_Davenport_DSC01348_conf0.82.jpg,trinity-2_20240808T171312_Davenport_DSC01348.JPG,852,4459,911,4505,0.820,10bg,B,
crop_0193_trinity-2_20240809T233952_NewBrighton_DSC01621_conf0.89.jpg,trinity-2_20240809T233952_NewBrighton_DSC01621.JPG,4501,150,4769,436,0.891,10bg,H,Boat
crop_0194_trinity-2_20240703T153256_Seymour_DSC01266_conf0.69.jpg,trinity-2_20240703T153256_Seymour_DSC01266.JPG,6940,698,6981,770,0.688,10bg,Oc,
crop_0195_trinity-2_20240820T160209_Seymour_DSC01693_conf0.58.jpg,trinity-2_20240820T160209_Seymour_DSC01693.JPG,3954,2558,4009,2691,0.582,10bg,B,
crop_0196_trinity-2_20250509T160658_Davenport_DSC01555_conf0.78.jpg,trinity-2_20250509T160658_Davenport_DSC01555.JPG,1561,4842,1597,4995,0.783,10bg,Kf,
crop_0197_trinity-2_20230901T183423_DSC04444_conf0.60.jpg,trinity-2_20230901T183423_DSC04444.JPG,7221,3412,7257,3433,0.596,10bg,W,
crop_0198_trinity-2_20240703T153256_Seymour_DSC01185_conf0.61.jpg,trinity-2_20240703T153256_Seymour_DSC01185.JPG,7847,4728,7918,4769,0.614,10bg,Kf,
crop_0199_trinity-2_20241021T184730_MossLanding_DSC01708_conf0.79.jpg,trinity-2_20241021T184730_MossLanding_DSC01708.JPG,6188,2600,6262,2635,0.792,10bg,Kf,
crop_0200_trinity-2_20240809T233952_NewBrighton_DSC01709_conf0.54.jpg,trinity-2_20240809T233952_NewBrighton_DSC01709.JPG,5191,4819,5381,4990,0.540,10bg,F,
