crop_filename,source_image,x1,y1,x2,y2,confidence,bg_level,category,Notes,suggested_category,suggested_from,suggested_notes,Notes
crop_0131_trinity-2_20241219T193922_Monterey_DSC01607_conf0.82.jpg,trinity-2_20241219T193922_Monterey_DSC01607.JPG,1823,1365,1847,1387,0.822,5bg,Oc,,Oc,/mnt/user-data/uploads/20bg (dist=0px),,
crop_0132_trinity-2_20240809T233952_NewBrighton_DSC01358_conf0.68.jpg,trinity-2_20240809T233952_NewBrighton_DSC01358.JPG,1518,1489,1641,1573,0.676,5bg,W,,,,,
crop_0133_trinity-2_20241021T184730_MossLanding_DSC01708_conf0.62.jpg,trinity-2_20241021T184730_MossLanding_DSC01708.JPG,6229,2609,6259,2638,0.620,5bg,Kf,,K,/mnt/user-data/uploads/0bg (dist=1px),,
crop_0134_trinity-2_20250520T160528_Seacliff_DSC01373_conf0.76.jpg,trinity-2_20250520T160528_Seacliff_DSC01373.JPG,6574,1596,6663,1728,0.758,5bg,Oc,Otter,Oc,/mnt/user-data/uploads/20bg (dist=44px),Pinniped,
crop_0135_trinity-2_20240820T233850_NewBrighton_DSC01605_conf0.75.jpg,trinity-2_20240820T233850_NewBrighton_DSC01605.JPG,3692,1346,3750,1452,0.748,5bg,Od,,Od,/mnt/user-data/uploads/10bg (dist=2px),,
crop_0136_trinity-2_20230901T183423_DSC04350_conf0.68.jpg,trinity-2_20230901T183423_DSC04350.JPG,4972,2179,5039,2264,0.683,5bg,B,,O,/mnt/user-data/uploads/0bg (dist=4px),,
crop_0137_trinity-2_20240809T233952_NewBrighton_DSC01387_conf0.66.jpg,trinity-2_20240809T233952_NewBrighton_DSC01387.JPG,7483,246,7614,332,0.660,5bg,W,,,,,
crop_0138_trinity-2_20240618T152524_NewBrighton_DSC00947_conf0.82.jpg,trinity-2_20240618T152524_NewBrighton_DSC00947.JPG,4386,1324,4421,1359,0.822,5bg,Od,,,,,
crop_0139_trinity-2_20240820T233850_NewBrighton_DSC01607_conf0.51.jpg,trinity-2_20240820T233850_NewBrighton_DSC01607.JPG,6336,3806,6419,3850,0.513,5bg,E,,,,,
crop_0140_trinity-2_20240808T171312_Davenport_DSC01440_conf0.53.jpg,trinity-2_20240808T171312_Davenport_DSC01440.JPG,837,1730,1125,1842,0.532,5bg,W,,,,,
crop_0141_trinity-2_20230901T183423_DSC04364_conf0.69.jpg,trinity-2_20230901T183423_DSC04364.JPG,4356,2370,4396,2399,0.689,5bg,W,,,,,
crop_0142_trinity-2_20240820T160209_Seymour_DSC01648_conf0.87.jpg,trinity-2_20240820T160209_Seymour_DSC01648.JPG,3107,4088,3196,4218,0.873,5bg,B,,B,/mnt/user-data/uploads/10bg (dist=32px),,
crop_0143_trinity-2_20231006T165315_DSC04433_conf0.72.jpg,trinity-2_20231006T165315_DSC04433.JPG,6443,692,6480,713,0.717,5bg,Kf,,Kf,/mnt/user-data/uploads/10bg (dist=1px),,
crop_0144_trinity-2_20240809T233952_NewBrighton_DSC01612_conf0.53.jpg,trinity-2_20240809T233952_NewBrighton_DSC01612.JPG,490,490,778,778,0.534,5bg,G,,,,,
crop_0145_trinity-2_20230901T183423_DSC04420_conf0.58.jpg,trinity-2_20230901T183423_DSC04420.JPG,4499,710,4543,764,0.579,5bg,W,,,,,
crop_0146_trinity-2_20240820T233850_NewBrighton_DSC01607_conf0.57.jpg,trinity-2_20240820T233850_NewBrighton_DSC01607.JPG,5680,1874,5967,2162,0.575,5bg,W,,,,,
crop_0147_trinity-2_20241021T184730_MossLanding_DSC01704_conf0.57.jpg,trinity-2_20241021T184730_MossLanding_DSC01704.JPG,946,1768,1017,1878,0.568,5bg,E,,,,,
crop_0148_trinity-2_20240820T160209_Seymour_DSC01607_conf0.74.jpg,trinity-2_20240820T160209_Seymour_DSC01607.JPG,2607,3114,2652,3193,0.740,5bg,B,,B,/mnt/user-data/uploads/20bg (dist=1px),,
crop_0149_trinity-2_20240809T233952_NewBrighton_DSC01690_conf0.56.jpg,trinity-2_20240809T233952_NewBrighton_DSC01690.JPG,4212,4335,4329,4422,0.564,5bg,W,,,,,
crop_0150_trinity-2_20240618T152524_NewBrighton_DSC00858_conf0.53.jpg,trinity-2_20240618T152524_NewBrighton_DSC00858.JPG,838,4372,871,4402,0.530,5bg,Od,,,,,
crop_0151_trinity-2_20240809T233952_NewBrighton_DSC01705_conf0.79.jpg,trinity-2_20240809T233952_NewBrighton_DSC01705.JPG,4053,3697,4218,3744,0.789,5bg,W,,,,,
crop_0152_trinity-2_20231006T165315_DSC04526_conf0.73.jpg,trinity-2_20231006T165315_DSC04526.JPG,2791,5193,2811,5213,0.733,5bg,Od,,O,/mnt/user-data/uploads/0bg (dist=0px),,
crop_0153_trinity-2_20240809T233952_NewBrighton_DSC01621_conf0.66.jpg,trinity-2_20240809T233952_NewBrighton_DSC01621.JPG,7300,1208,7431,1248,0.661,5bg,W,,,,,
crop_0154_trinity-2_20240809T233952_NewBrighton_DSC01612_conf0.58.jpg,trinity-2_20240809T233952_NewBrighton_DSC01612.JPG,144,1528,432,1816,0.576,5bg,W,,,,,
crop_0155_trinity-2_20230901T183423_DSC04444_conf0.56.jpg,trinity-2_20230901T183423_DSC04444.JPG,6008,2904,6038,2949,0.561,5bg,W,,,,,
crop_0156_trinity-2_20250422T181708_Seacliff_DSC01786_conf0.60.jpg,trinity-2_20250422T181708_Seacliff_DSC01786.JPG,7542,1734,7568,1760,0.596,5bg,Od,,K,/mnt/user-data/uploads/0bg (dist=2px),,
crop_0157_trinity-2_20250319T165348_Davenport_DSC01836_conf0.53.jpg,trinity-2_20250319T165348_Davenport_DSC01836.JPG,2566,5190,2854,5267,0.526,5bg,F,,F,/mnt/user-data/uploads/10bg (dist=68px),,
crop_0158_trinity-2_20231006T165315_DSC04461_conf0.67.jpg,trinity-2_20231006T165315_DSC04461.JPG,2599,4115,2627,4152,0.674,5bg,Kf,,Kf,/mnt/user-data/uploads/20bg (dist=13px),,
crop_0159_trinity-2_20240605T163415_Seacliff_DSC01365_conf0.59.jpg,trinity-2_20240605T163415_Seacliff_DSC01365.JPG,3344,755,3479,866,0.587,5bg,Oc,Shark,Oc,/mnt/user-data/uploads/10bg (dist=2px),Shark,
crop_0160_trinity-2_20250116T191800_Davenport_DSC01679_conf0.52.jpg,trinity-2_20250116T191800_Davenport_DSC01679.JPG,701,1387,722,1484,0.517,5bg,W,,,,,
crop_0161_trinity-2_20250521T004432_Seacliff_DSC02025_conf0.84.jpg,trinity-2_20250521T004432_Seacliff_DSC02025.JPG,566,297,660,392,0.836,5bg,B,,,,,
crop_0162_trinity-2_20240809T233952_NewBrighton_DSC01690_conf0.57.jpg,trinity-2_20240809T233952_NewBrighton_DSC01690.JPG,2896,692,3027,824,0.568,5bg,G,,,,,
crop_0163_trinity-2_20231006T165315_DSC04560_conf0.58.jpg,trinity-2_20231006T165315_DSC04560.JPG,4571,2468,4725,2591,0.582,5bg,Kf,,Kf,/mnt/user-data/uploads/20bg (dist=27px),,
crop_0164_trinity-2_20240703T153256_Seymour_DSC01266_conf0.59.jpg,trinity-2_20240703T153256_Seymour_DSC01266.JPG,7700,468,7800,590,0.588,5bg,Oc,,,,,
crop_0165_trinity-2_20240808T171312_Davenport_DSC01440_conf0.68.jpg,trinity-2_20240808T171312_Davenport_DSC01440.JPG,7584,1591,7610,1606,0.683,5bg,W,,W,/mnt/user-data/uploads/10bg (dist=2px),,
crop_0166_trinity-2_20241021T184730_MossLanding_DSC01887_conf0.62.jpg,trinity-2_20241021T184730_MossLanding_DSC01887.JPG,5099,2768,5236,2809,0.620,5bg,B,,B,/mnt/user-data/uploads/10bg (dist=9px),,
crop_0167_trinity-2_20240809T233952_NewBrighton_DSC01612_conf0.51.jpg,trinity-2_20240809T233952_NewBrighton_DSC01612.JPG,7458,1234,7484,1312,0.512,5bg,W,,Oc,/mnt/user-data/uploads/20bg (dist=59px),,
crop_0168_trinity-2_20230901T183423_DSC04350_conf0.61.jpg,trinity-2_20230901T183423_DSC04350.JPG,693,1911,728,1954,0.613,5bg,W,,,,,
crop_0169_trinity-1_20230607T194614_DSC00188_conf0.71.jpg,trinity-1_20230607T194614_DSC00188.JPG,1079,1194,1102,1216,0.707,5bg,W,,,,,
crop_0170_trinity-2_20250520T160528_Seacliff_DSC01770_conf0.76.jpg,trinity-2_20250520T160528_Seacliff_DSC01770.JPG,3453,3004,3499,3054,0.760,5bg,B,,B,/mnt/user-data/uploads/0bg (dist=5px),,
crop_0171_trinity-2_20240808T171312_Davenport_DSC01348_conf0.51.jpg,trinity-2_20240808T171312_Davenport_DSC01348.JPG,3255,4789,3545,4980,0.512,5bg,Od,,,,,
crop_0172_trinity-2_20250509T160658_Davenport_DSC01853_conf0.68.jpg,trinity-2_20250509T160658_Davenport_DSC01853.JPG,1541,3060,1589,3198,0.679,5bg,B,,B,/mnt/user-data/uploads/10bg (dist=4px),,
crop_0173_trinity-2_20240809T233952_NewBrighton_DSC01621_conf0.72.jpg,trinity-2_20240809T233952_NewBrighton_DSC01621.JPG,1151,1384,1230,1561,0.718,5bg,H,Kayak,H,/mnt/user-data/uploads/0bg (dist=29px),,
crop_0174_trinity-2_20240703T153256_Seymour_DSC01185_conf0.73.jpg,trinity-2_20240703T153256_Seymour_DSC01185.JPG,6183,1300,6302,1444,0.733,5bg,Oc,,,,,
crop_0175_trinity-2_20250509T160658_Davenport_DSC01833_conf0.70.jpg,trinity-2_20250509T160658_Davenport_DSC01833.JPG,1127,1038,1420,1365,0.697,5bg,B,On kelp M,,,,
crop_0176_trinity-2_20240703T153256_Seymour_DSC01266_conf0.54.jpg,trinity-2_20240703T153256_Seymour_DSC01266.JPG,7174,1731,7261,1836,0.540,5bg,Kf,,K,/mnt/user-data/uploads/0bg (dist=19px),,
crop_0177_trinity-2_20230901T183423_DSC04534_conf0.53.jpg,trinity-2_20230901T183423_DSC04534.JPG,7456,1196,7483,1266,0.532,5bg,Od,,,,,
crop_0178_trinity-2_20230901T183423_DSC04378_conf0.80.jpg,trinity-2_20230901T183423_DSC04378.JPG,5487,689,5511,715,0.797,5bg,W,,W,/mnt/user-data/uploads/0bg (dist=0px),,
crop_0179_trinity-2_20240809T233952_NewBrighton_DSC01690_conf0.61.jpg,trinity-2_20240809T233952_NewBrighton_DSC01690.JPG,4700,481,4783,545,0.614,5bg,W,,,,,
crop_0180_trinity-2_20240809T233952_NewBrighton_DSC01709_conf0.57.jpg,trinity-2_20240809T233952_NewBrighton_DSC01709.JPG,692,4450,746,4505,0.566,5bg,W,,,,,
crop_0181_trinity-2_20241021T184730_MossLanding_DSC01928_conf0.83.jpg,trinity-2_20241021T184730_MossLanding_DSC01928.JPG,3460,4729,3500,4821,0.830,5bg,B,,B,/mnt/user-data/uploads/0bg (dist=1px),,
crop_0182_trinity-2_20240820T233850_NewBrighton_DSC01706_conf0.68.jpg,trinity-2_20240820T233850_NewBrighton_DSC01706.JPG,3984,2259,4036,2290,0.682,5bg,B,,B,/mnt/user-data/uploads/10bg (dist=2px),,
crop_0183_trinity-2_20240618T152524_NewBrighton_DSC00858_conf0.63.jpg,trinity-2_20240618T152524_NewBrighton_DSC00858.JPG,3864,637,3891,664,0.631,5bg,Kf,,,,,
crop_0184_trinity-2_20241021T184730_MossLanding_DSC02023_conf0.57.jpg,trinity-2_20241021T184730_MossLanding_DSC02023.JPG,3475,4729,3505,4808,0.570,5bg,E,,E,/mnt/user-data/uploads/0bg (dist=2px),,
crop_0185_trinity-2_20241218T210331_Davenport_DSC02266_conf0.53.jpg,trinity-2_20241218T210331_Davenport_DSC02266.JPG,998,4664,1146,4707,0.534,5bg,W,,,,,
crop_0186_trinity-2_20230901T183423_DSC04420_conf0.71.jpg,trinity-2_20230901T183423_DSC04420.JPG,3211,1384,3337,1495,0.708,5bg,B,,B,/mnt/user-data/uploads/10bg (dist=25px),,
crop_0187_trinity-2_20240820T233850_NewBrighton_DSC01706_conf0.50.jpg,trinity-2_20240820T233850_NewBrighton_DSC01706.JPG,2824,1058,2892,1133,0.501,5bg,E,,,,,
crop_0188_trinity-2_20240809T233952_NewBrighton_DSC01690_conf0.57.jpg,trinity-2_20240809T233952_NewBrighton_DSC01690.JPG,7817,2953,7898,2983,0.566,5bg,W,,,,,
crop_0189_trinity-2_20230504T162921_DSC01934_conf0.77.jpg,trinity-2_20230504T162921_DSC01934.JPG,3936,2581,4207,2628,0.768,5bg,Oc,Buoy,Oc,/mnt/user-data/uploads/10bg (dist=10px),Buoy,
crop_0190_trinity-2_20240820T233850_NewBrighton_DSC01607_conf0.63.jpg,trinity-2_20240820T233850_NewBrighton_DSC01607.JPG,2566,1181,2854,1470,0.627,5bg,W,,,,,
crop_0191_trinity-2_20230901T183423_DSC04444_conf0.56.jpg,trinity-2_20230901T183423_DSC04444.JPG,6720,2768,6777,2801,0.555,5bg,B,,B,/mnt/user-data/uploads/20bg (dist=15px),,
crop_0192_trinity-2_20241219T193922_Monterey_DSC01607_conf0.64.jpg,trinity-2_20241219T193922_Monterey_DSC01607.JPG,1932,1003,1958,1023,0.643,5bg,Od,,,,,
crop_0193_trinity-2_20240809T233952_NewBrighton_DSC01621_conf0.87.jpg,trinity-2_20240809T233952_NewBrighton_DSC01621.JPG,6019,1116,6299,1339,0.866,5bg,G,,,,,
crop_0194_trinity-2_20240809T233952_NewBrighton_DSC01387_conf0.68.jpg,trinity-2_20240809T233952_NewBrighton_DSC01387.JPG,5572,238,5675,371,0.677,5bg,W,,,,,
crop_0195_trinity-2_20240809T233952_NewBrighton_DSC01709_conf0.90.jpg,trinity-2_20240809T233952_NewBrighton_DSC01709.JPG,6034,4189,6242,4357,0.897,5bg,G,,,,,
crop_0196_trinity-2_20240809T233952_NewBrighton_DSC01387_conf0.51.jpg,trinity-2_20240809T233952_NewBrighton_DSC01387.JPG,2640,1627,2733,1681,0.511,5bg,W,,,,,
crop_0197_trinity-2_20240424T162215_DSC09867_conf0.50.jpg,trinity-2_20240424T162215_DSC09867.JPG,6044,2627,6165,2644,0.503,5bg,F,,E,/mnt/user-data/uploads/20bg (dist=43px),,
crop_0198_trinity-2_20240702T162557_Seacliff_DSC01327_conf0.77.jpg,trinity-2_20240702T162557_Seacliff_DSC01327.JPG,1492,2208,1522,2237,0.769,5bg,Od,,O,/mnt/user-data/uploads/0bg (dist=1px),,
crop_0199_trinity-2_20240621T153337_Seymour_DSC01245_conf0.73.jpg,trinity-2_20240621T153337_Seymour_DSC01245.JPG,502,1580,612,1603,0.726,5bg,W,,,,,
crop_0200_trinity-2_20240809T233952_NewBrighton_DSC01387_conf0.58.jpg,trinity-2_20240809T233952_NewBrighton_DSC01387.JPG,2399,1384,2455,1442,0.579,5bg,W,,,,,
