20bg_manifest
crop_filename,source_image,x1,y1,x2,y2,confidence,bg_level,category,Notes
crop_0155_trinity-2_20250116T191800_Davenport_DSC01772_conf0.68.jpg,trinity-2_20250116T191800_Davenport_DSC01772.JPG,1314,2878,1504,3016,0.676,20bg,Kf,
crop_0156_trinity-2_20250116T191800_Davenport_DSC01772_conf0.51.jpg,trinity-2_20250116T191800_Davenport_DSC01772.JPG,2221,663,2509,836,0.508,20bg,G,
crop_0157_trinity-2_20250319T165348_Davenport_DSC01836_conf0.68.jpg,trinity-2_20250319T165348_Davenport_DSC01836.JPG,143,4728,431,4854,0.685,20bg,F,
crop_0158_trinity-2_20250319T165348_Davenport_DSC01836_conf0.67.jpg,trinity-2_20250319T165348_Davenport_DSC01836.JPG,1182,4728,1472,4845,0.667,20bg,F,
crop_0159_trinity-2_20250319T165348_Davenport_DSC01836_conf0.54.jpg,trinity-2_20250319T165348_Davenport_DSC01836.JPG,1181,4152,1469,4278,0.544,20bg,F,
crop_0160_trinity-2_20250319T165348_Davenport_DSC01836_conf0.54.jpg,trinity-2_20250319T165348_Davenport_DSC01836.JPG,2565,4152,2853,4267,0.539,20bg,F,
crop_0161_trinity-2_20250319T165348_Davenport_DSC01836_conf0.52.jpg,trinity-2_20250319T165348_Davenport_DSC01836.JPG,1528,4728,1815,4867,0.522,20bg,F,
crop_0162_trinity-2_20250422T181708_Seacliff_DSC01786_conf0.50.jpg,trinity-2_20250422T181708_Seacliff_DSC01786.JPG,6025,4728,6313,4848,0.502,20bg,W,
crop_0163_trinity-2_20250422T181708_Seacliff_DSC01786_conf0.54.jpg,trinity-2_20250422T181708_Seacliff_DSC01786.JPG,4987,2768,5276,2899,0.541,20bg,F,
crop_0164_trinity-2_20250422T181708_Seacliff_DSC01786_conf0.77.jpg,trinity-2_20250422T181708_Seacliff_DSC01786.JPG,5275,4114,5483,4207,0.767,20bg,Km,
crop_0165_trinity-2_20250422T181708_Seacliff_DSC01786_conf0.51.jpg,trinity-2_20250422T181708_Seacliff_DSC01786.JPG,7518,2422,7807,2541,0.510,20bg,W,
crop_0166_trinity-2_20250422T181708_Seacliff_DSC01786_conf0.54.jpg,trinity-2_20250422T181708_Seacliff_DSC01786.JPG,5679,1384,5968,1509,0.542,20bg,Od,
crop_0167_trinity-2_20250509T160658_Davenport_DSC01555_conf0.72.jpg,trinity-2_20250509T160658_Davenport_DSC01555.JPG,1546,4829,1642,4991,0.721,20bg,Kf,
crop_0168_trinity-2_20250509T160658_Davenport_DSC01555_conf0.56.jpg,trinity-2_20250509T160658_Davenport_DSC01555.JPG,1948,3634,2047,3671,0.562,20bg,Od,
crop_0169_trinity-2_20250509T160658_Davenport_DSC01555_conf0.50.jpg,trinity-2_20250509T160658_Davenport_DSC01555.JPG,1520,4886,1583,5011,0.504,20bg,Kf,
crop_0170_trinity-2_20250509T160658_Davenport_DSC01833_conf0.85.jpg,trinity-2_20250509T160658_Davenport_DSC01833.JPG,1160,1039,1232,1370,0.853,20bg,B,
crop_0171_trinity-2_20250509T160658_Davenport_DSC01833_conf0.61.jpg,trinity-2_20250509T160658_Davenport_DSC01833.JPG,1384,1090,1405,1208,0.614,20bg,B,
crop_0172_trinity-2_20250509T160658_Davenport_DSC01853_conf0.79.jpg,trinity-2_20250509T160658_Davenport_DSC01853.JPG,3090,388,3158,437,0.793,20bg,B,
crop_0173_trinity-2_20250509T160658_Davenport_DSC01853_conf0.71.jpg,trinity-2_20250509T160658_Davenport_DSC01853.JPG,3114,392,3152,441,0.715,20bg,B,
crop_0174_trinity-2_20250509T160658_Davenport_DSC01853_conf0.59.jpg,trinity-2_20250509T160658_Davenport_DSC01853.JPG,835,3460,1123,3575,0.588,20bg,Oc,Fish
crop_0175_trinity-2_20250509T160658_Davenport_DSC01853_conf0.57.jpg,trinity-2_20250509T160658_Davenport_DSC01853.JPG,1181,3460,1469,3576,0.566,20bg,Oc,Fish
crop_0176_trinity-2_20250509T160658_Davenport_DSC01853_conf0.55.jpg,trinity-2_20250509T160658_Davenport_DSC01853.JPG,1526,3461,1815,3570,0.553,20bg,Oc,Fish
crop_0177_trinity-2_20250520T160528_Seacliff_DSC01373_conf0.60.jpg,trinity-2_20250520T160528_Seacliff_DSC01373.JPG,6486,1596,6667,1751,0.605,20bg,Oc,Pinniped
crop_0178_trinity-2_20250520T160528_Seacliff_DSC01501_conf0.70.jpg,trinity-2_20250520T160528_Seacliff_DSC01501.JPG,4844,1642,4893,1752,0.704,20bg,B,
crop_0179_trinity-2_20250520T160528_Seacliff_DSC01501_conf0.65.jpg,trinity-2_20250520T160528_Seacliff_DSC01501.JPG,3950,2773,4237,3144,0.646,20bg,W,
crop_0180_trinity-2_20250520T160528_Seacliff_DSC01501_conf0.82.jpg,trinity-2_20250520T160528_Seacliff_DSC01501.JPG,4795,1645,4894,1774,0.819,20bg,B,
crop_0181_trinity-2_20250520T160528_Seacliff_DSC01501_conf0.63.jpg,trinity-2_20250520T160528_Seacliff_DSC01501.JPG,7409,1730,7698,1899,0.634,20bg,W,
crop_0182_trinity-2_20250520T160528_Seacliff_DSC01501_conf0.63.jpg,trinity-2_20250520T160528_Seacliff_DSC01501.JPG,7410,692,7697,996,0.631,20bg,W,
crop_0183_trinity-2_20250520T160528_Seacliff_DSC01770_conf0.71.jpg,trinity-2_20250520T160528_Seacliff_DSC01770.JPG,3806,4225,3837,4298,0.705,20bg,B,
crop_0184_trinity-2_20250520T160528_Seacliff_DSC01770_conf0.52.jpg,trinity-2_20250520T160528_Seacliff_DSC01770.JPG,3438,2998,3500,3056,0.524,20bg,B,
crop_0185_trinity-2_20250521T004432_Seacliff_DSC01922_conf0.85.jpg,trinity-2_20250521T004432_Seacliff_DSC01922.JPG,7320,2188,7491,2267,0.846,20bg,B,
crop_0186_trinity-2_20250521T004432_Seacliff_DSC01922_conf0.85.jpg,trinity-2_20250521T004432_Seacliff_DSC01922.JPG,286,911,388,1010,0.850,20bg,W,
crop_0187_trinity-2_20250521T004432_Seacliff_DSC01922_conf0.53.jpg,trinity-2_20250521T004432_Seacliff_DSC01922.JPG,0,2900,115,2965,0.525,20bg,W,
crop_0188_trinity-2_20250521T004432_Seacliff_DSC01922_conf0.58.jpg,trinity-2_20250521T004432_Seacliff_DSC01922.JPG,0,3230,129,3305,0.582,20bg,W,
crop_0189_trinity-2_20250521T004432_Seacliff_DSC01922_conf0.90.jpg,trinity-2_20250521T004432_Seacliff_DSC01922.JPG,7367,2147,7453,2350,0.901,20bg,B,
crop_0190_trinity-2_20250521T004432_Seacliff_DSC02025_conf0.94.jpg,trinity-2_20250521T004432_Seacliff_DSC02025.JPG,7520,4872,7808,5160,0.940,20bg,G,
crop_0191_trinity-2_20250521T004432_Seacliff_DSC02025_conf0.78.jpg,trinity-2_20250521T004432_Seacliff_DSC02025.JPG,6718,4641,7005,4930,0.784,20bg,G,
crop_0192_trinity-2_20250521T004432_Seacliff_DSC02025_conf0.61.jpg,trinity-2_20250521T004432_Seacliff_DSC02025.JPG,5680,4296,5968,4585,0.612,20bg,G,
crop_0193_trinity-2_20250521T004432_Seacliff_DSC02025_conf0.63.jpg,trinity-2_20250521T004432_Seacliff_DSC02025.JPG,7410,4296,7697,4584,0.628,20bg,G,
crop_0194_trinity-2_20250521T004432_Seacliff_DSC02025_conf0.94.jpg,trinity-2_20250521T004432_Seacliff_DSC02025.JPG,7410,4642,7697,4930,0.941,20bg,G,
crop_0195_trinity-2_20250521T004432_Seacliff_DSC02210_conf0.82.jpg,trinity-2_20250521T004432_Seacliff_DSC02210.JPG,7064,4872,7351,5160,0.822,20bg,G,
crop_0196_trinity-2_20250521T004432_Seacliff_DSC02210_conf0.79.jpg,trinity-2_20250521T004432_Seacliff_DSC02210.JPG,6718,4872,7005,5160,0.789,20bg,G,
crop_0197_trinity-2_20250521T004432_Seacliff_DSC02210_conf0.69.jpg,trinity-2_20250521T004432_Seacliff_DSC02210.JPG,6372,4871,6660,5161,0.694,20bg,G,
crop_0198_trinity-2_20250521T004432_Seacliff_DSC02210_conf0.69.jpg,trinity-2_20250521T004432_Seacliff_DSC02210.JPG,5680,4872,5967,5161,0.686,20bg,G,
crop_0199_trinity-2_20250521T004432_Seacliff_DSC02210_conf0.66.jpg,trinity-2_20250521T004432_Seacliff_DSC02210.JPG,5334,4872,5621,5160,0.664,20bg,G,
